EDGE0,EDGE1,EDGE2,EDGE3,EDGE4,EDGE5,EDGE6,EDGE7
1.2936,0.27262,0.9606,1.2916,0.95898,0.96065,1.2936,0.2723
1.2305,0.17084,0.90629,1.2286,0.90472,0.90634,1.2305,0.17046
1.1524,0.060102,0.84033,1.1506,0.83834,0.84039,1.1524,0.059822
1.1076,-0.037363,0.7997,1.1059,0.78352,0.79976,1.1076,-0.037706
1.1173,-0.030377,0.8073,1.1156,0.78951,0.80741,1.1173,-0.030883
1.1559,0.13796,0.84942,1.1541,0.84797,0.84949,1.1559,0.13745
1.0994,0.039548,0.80009,1.0976,0.79874,0.80019,1.0993,0.039007
1.0238,-0.068589,0.73625,1.0222,0.73504,0.73635,1.0238,-0.069129
1.029,-0.015219,0.74448,1.0274,0.74324,0.74457,1.029,-0.015733
1.0857,0.11217,0.79629,1.0839,0.79492,0.79637,1.0857,0.11171
1.106,0.19421,0.81786,1.1042,0.81647,0.81793,1.106,0.19377
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.0044473,0.15605,0.046288,-0.082159,0.035388,0.038463,0.0061281,0.1906
1.1612,0.21267,0.8595,1.1593,0.85802,0.85956,1.1612,0.21233
1.0989,0.11601,0.80621,1.0971,0.80477,0.80626,1.0989,0.11575
1.088,0.17887,0.80356,1.0862,0.80214,0.8036,1.088,0.17868
1.1131,0.26132,0.82864,1.1112,0.8272,0.8287,1.1131,0.26093
1.0989,0.21474,0.81446,1.0971,0.8131,0.81455,1.0989,0.21405
1.1691,0.4451,0.88461,1.167,0.88307,0.88468,1.1691,0.44432
1.2828,0.81698,0.99814,1.2802,0.99613,0.99809,1.2827,0.81597
1.3701,1.1009,1.0851,1.3668,1.0824,1.0849,1.3701,1.1003
1.3866,1.1541,1.1014,1.3832,1.0986,1.1012,1.3866,1.1537
1.3516,1.041,1.0667,1.3486,1.0642,1.0666,1.3516,1.0403
1.3622,1.0753,1.0772,1.359,1.0747,1.0771,1.3622,1.0748
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1.1654,0.43308,0.88095,1.1634,0.8794,0.88102,1.1654,0.43238
1.2507,0.71218,0.96613,1.2483,0.96429,0.96613,1.2506,0.71156
1.361,1.0713,1.076,1.3578,1.0734,1.0759,1.361,1.071
1.3681,1.0946,1.0831,1.3649,1.0805,1.083,1.3681,1.0942
1.3315,0.9758,1.0467,1.3286,1.0444,1.0466,1.3315,0.9752
1.373,1.1104,1.088,1.3698,1.0853,1.0878,1.373,1.1097
1.407,1.2199,1.1217,1.4033,1.1186,1.1214,1.407,1.2194
1.4396,1.3236,1.1537,1.4352,1.15,1.1534,1.4396,1.3233
1.448,1.3501,1.1619,1.4433,1.1579,1.1616,1.448,1.3499
1.4402,1.3256,1.1543,1.4358,1.1506,1.154,1.4402,1.3254
1.445,1.3405,1.1589,1.4404,1.1551,1.1586,1.445,1.3403
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1.3596,1.0669,1.0747,1.3565,1.0721,1.0745,1.3596,1.0664
1.398,1.1907,1.1127,1.3944,1.1097,1.1125,1.3979,1.1904
1.4384,1.3196,1.1524,1.434,1.1488,1.1522,1.4384,1.3195
1.4422,1.3316,1.1561,1.4376,1.1524,1.1559,1.4421,1.3315
1.4313,1.2974,1.1456,1.4271,1.1421,1.1453,1.4313,1.2972
1.4485,1.3515,1.1623,1.4437,1.1584,1.162,1.4485,1.3513
1.4573,1.379,1.1709,1.4522,1.1666,1.1706,1.4573,1.3788
1.4695,1.416,1.1824,1.4637,1.1776,1.1822,1.4695,1.4159
1.4725,1.4249,1.1852,1.4664,1.1802,1.1849,1.4725,1.4248
1.469,1.4146,1.182,1.4632,1.1772,1.1817,1.469,1.4145
1.4716,1.4223,1.1844,1.4656,1.1794,1.1841,1.4716,1.4222
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
